site,treatment,quadrat,height,latitude,longitude,day,month,year,slope,aspect,substrate,relief,observer,species_code,square,measurement,measurement_type,entered_by,checked_by,season
Bayside,Berm,5,Mid,42.323299,71.045193,6,6,2024,5,30,Gravel,Low,CRM,UFAC,18,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,5,Mid,42.323299,71.045193,6,6,2024,5,30,Gravel,Low,CRM,UFAC,23,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,5,Mid,42.323299,71.045193,6,6,2024,5,30,Gravel,Low,CRM,UFAC,24,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,High,42.323269,71.045436,6,6,2024,12,40,Boulder,Moderate,CRM,SEBA,8,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,High,42.323269,71.045436,6,6,2024,12,40,Boulder,Moderate,CRM,SEBA,9,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,High,42.323269,71.045436,6,6,2024,12,40,Boulder,Moderate,CRM,SEBA,10,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,High,42.323269,71.045436,6,6,2024,12,40,Boulder,Moderate,CRM,SEBA,16,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,High,42.323269,71.045436,6,6,2024,12,40,Boulder,Moderate,CRM,SEBA,20,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,High,42.323269,71.045436,6,6,2024,12,40,Boulder,Moderate,CRM,SEBA,21,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,High,42.323269,71.045436,6,6,2024,12,40,Boulder,Moderate,CRM,SEBA,25,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,CRFO,10,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,CRPL,5,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,FUVE,1,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,FUVE,6,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,FUVE,7,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,2,4,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,3,4,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,4,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,5,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,6,4,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,7,5,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,8,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,9,5,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,10,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,11,5,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,12,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,13,7,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,14,6,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,15,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,16,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,17,6,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,18,5,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,19,6,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,20,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,21,7,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,22,5,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,23,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,24,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,LILI,25,6,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,MYED,20,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,PALO,1,2,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,PALO,2,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,PALO,4,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,PALO,5,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,PALO,10,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,PALO,18,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SCLO,11,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SCLO,16,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,1,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,2,2,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,3,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,4,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,5,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,6,2,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,7,2,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,8,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,9,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,10,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,11,2,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,12,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,13,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,14,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,15,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,16,2,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,17,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,18,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,19,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,20,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,21,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,22,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,23,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,24,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,SEBA,25,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,1,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,2,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,3,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,4,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,5,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,6,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,7,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,8,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,9,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,10,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,11,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,12,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,13,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,14,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,15,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,16,2,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,17,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,18,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,19,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,20,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,21,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,22,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,23,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,24,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,UFAC,25,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Low,42.323242,71.045011,6,6,2024,6,46,Gravel,Low,CRM,URFI,1,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,FUVE,4,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,FUVE,5,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,FUVE,9,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,FUVE,18,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,LILI,4,3,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,LILI,17,1,Count,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,SEBA,2,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,SEBA,3,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,SEBA,4,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,SEBA,14,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,SEBA,19,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,SEBA,20,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,UFAC,4,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,UFAC,5,1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,UFAC,11,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,UFAC,12,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,UFAC,14,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,UFAC,18,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,UFAC,19,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Bayside,Berm,6,Mid,42.323278,NA,6,6,2024,-9,40,Gravel,Low,CRM,URFI,15,0.1,Percent Cover,Colette Carter,CTC BJM,summer_24
Coughlin,Berm,1,High,42.363167,70.975088,7,6,2024,9,300,Shell Hash,Flat,CRM,none_present,NA,NA,Percent Cover,Colette Carter,CTC BJM,summer_24
Coughlin,Berm,1,High,42.363167,70.975088,7,6,2024,9,300,Shell Hash,Flat,CRM,none_present,NA,NA,Count,Colette Carter,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,1,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,3,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,5,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,7,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,11,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,13,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,14,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,15,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,17,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,18,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,20,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,21,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,22,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,23,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,24,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",HIRU,25,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,1,2,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,2,1,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,3,3,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,4,4,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,5,3,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,6,2,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,7,4,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,8,1,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,11,1,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,13,2,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,14,1,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,15,2,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,16,2,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,19,1,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,21,4,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,22,1,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,23,4,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,24,1,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",LILI,25,2,Count,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,1,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,2,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,3,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,4,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,5,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,6,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,7,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,8,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,9,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,10,0.1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,11,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,12,1,Percent Cover,IKC,CTC BJM,summer_24
Coughlin,Berm,1,Low,42.363157,70.975371,7,6,2024,7,300,Gravel,Low,"CRM, IKC",SEBA,13,1,Percent Cover,IKC,CTC BJM,summer_24
